fecha_carga;Nombre_encuestador;Fecha_encuesta;Datos_muestra;Escuela ;Especialidad;Turno;Año;Curso;Sexo;Edad;Diabetes;Celiaco;Hora;Comida;Bebida;Hora;Comida;Bebida;Hora;Comida;Bebida;Hora;Comida;Bebida;Hora;Comida;Bebida;Hora;Comida;Bebida;Hora;Comida;Bebida;Comensalidad-Aspectos Sociales y organizativos familiares para la alimentación [Desayuno];Comensalidad-Aspectos Sociales y organizativos familiares para la alimentación [Almuerzo];Comensalidad-Aspectos Sociales y organizativos familiares para la alimentación [Merienda];Comensalidad-Aspectos Sociales y organizativos familiares para la alimentación [Cena];Alimento Fuente [Azúcares/Hidratos de carbono];Alimento Fuente [Proteínas];Alimento Fuente [Aceites];Alimento Fuente [Fibras];Lees_información_nutricional_de_envases;Entendes_que_significan;De_que_envases_provienen;Grupo_alimentario;consumiste_alcohol;consumiste_alcohol_este_anio;consumiste_alcohol_este_mes;consumiste_alcohol_esta_semana;tuviste_un_exceso_de_alcohol;como_te_sentis_con_tu_pes;como_te_sentis_en_funcion_del_peso;Tipo_frecuencia_actividades_físicas_Deportes;Tipo_frecuencia_actividades_físicas_Danza;Tipo_frecuencia_actividades_físicas_Gimnasio;Tipo_frecuencia_actividades_físicas_Caminatas;Tipo_frecuencia_actividades_físicas_Otras;Observaciones
28/11/2017 17:59:13;guillermoAlejandro MOra;23/11/2017;TrB;ESRN 9;ECYAD;Tarde;3;1;Masculino;18;No;No;12:00:00;fideos_con_tuco;agua;15:00:00;budines_grisines;tereres;18:00:00;budines;gaseosa;00:00:00;hamburguesa_con_carne;gaseosa;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;Tallarines;Verduras;Semillas de girasol;Pescado;A veces;Entiendo en partes;Papas fritas;Otros;Sí;Sí;Sí;Sí;Sí;10;0;Martes, MIércoles, Jueves, Domingo;;;;Martes, MIércoles, Jueves, Viernes;
28/11/2017 19:21:40;Gabriela Toledo;22/11/2017;PlJ;CET 3;ADM;Tarde;1;1;Masculino;14;No;No;12:00:00;empanadas;agua;18:10:00; masitas;chocolatada;22:00:00;pure_con_hamburguesas;agua;;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Cocinó otra persona?;Semillas de girasol;Verduras;;Tallarines;Nunca;Entiendo en partes;Leche;No contesta;Sí;Sí;No;No;No;6;5;Lunes, MIércoles, Viernes, Sábado;;;;;
28/11/2017 19:27:56;Gabriela Toledo;22/11/2017;PlJ;CET 3;ADM;Tarde;1;1;Femenino;14;No;No;08:00:00;;te;12:00:00;zapallo_relleno;;21:00:00;;licuado_de_frutilla;23:00:00;dulce_de_leche;;;;;;;;;;;¿Comiste solo?;¿Comiste solo?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;Semillas de girasol;Verduras;Tallarines;Pescado;Nunca;Entiendo en partes;Arroz;No contesta;Sí;Sí;Sí;No;No;0;5;;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado;;;;
28/11/2017 19:36:13;Gabriela Toledo;22/11/2017;PlJ;CET 3;ADM;Tarde;1;1;Masculino;13;No;No;08:00:00;;leche_con_chocolate;12:00:00;fideos;gaseosa;18:00:00;;leche_con_chocolate;22:00:00;hamburguesas;gaseosa;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en otro lugar?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Semillas de girasol;Tallarines;;Verduras;Nunca;Entiendo en partes;Arroz;No contesta;Sí;Sí;Sí;No;No;9;5;Martes, Jueves, Sábado;;Martes, Jueves, Viernes;;;
28/11/2017 19:43:03;Gabriela Toledo;22/11/2017;PlJ;CET 3;ADM;Tarde;1;1;Femenino;13;No;No;10:30:00;tostadas_con_manteca;leche_con_chocolate;12:15:00;verduras_hervidas_y_tarta_de_choclo;agua;18:30:00;tostadas_con_dulce_de_leche;cafe;10:15:00;ensalda_de_lechuga_y_milanesas_de_zapallo_y_una_naranja;agua;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Pescado;Semillas de girasol;Verduras;A veces;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;No;No;No;8;7;Lunes, MIércoles, Viernes;Lunes, Martes, Jueves;;Sábado;;
28/11/2017 19:47:42;Gabriela Toledo;22/11/2017;PlJ;CET 3;ADM;Tarde;1;1;Femenino;13;No;No;09:00:00;yogur;;12:15:00;milanesas_con_ensalada;agua;18:00:00;naranja_pan_con_queso_crema;licuado_de_banana;;;;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;;Verduras;Pescado;Tallarines;Semillas de girasol;Siempre;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;No;No;5;5;;;;;Martes, Jueves, Viernes;
28/11/2017 19:55:55;Gabriela Toledo;22/11/2017;PlJ;CET 3;ADM;Tarde;1;1;Femenino;13;No;No;08:00:00;tostada_con_queso_crema;mate_cocido;12:00:00;carne_con_ensalada_de_lechuga_y_tomate;agua;18:00:00;tostada_con_queso_crema;leche_con_chocolate;10:00:00;pizza_de_jamon_queso;agua;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Semillas de girasol;Pescado;;Verduras;A veces;Entiendo en partes;Leche;No contesta;Sí;Sí;No;No;No;3;7;;;;;Lunes, MIércoles, Viernes;
28/11/2017 19:59:37;Gabriela Toledo;22/11/2017;PlJ;CET 3;ADM;Tarde;1;1;Femenino;13;No;No;12:30:00;carne;agua;22:00:00;capeletis;agua;;;;;;;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;Pescado;;Tallarines;A veces;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;No;No;4;7;Lunes, MIércoles, Viernes;;Lunes, MIércoles, Viernes;Sábado, Domingo;;
28/11/2017 20:04:39;Gabriela Toledo;22/11/2017;PlJ;CET 3;ADM;Tarde;1;1;Masculino;14;No;No;10:00:00;cereza;;12:00:00;vitel_tone;gaseosa;18:00:00;yogur_con_cereales;;21:00:00;fideos_con_salsa;jugo;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Cocinó otra persona?;Pescado;Tallarines;;Semillas de girasol;Nunca;No entiendo nada;Arroz;No contesta;No;No;No;No;No;10;5;Lunes, MIércoles, Viernes, Sábado, Domingo;;;;;
28/11/2017 20:08:48;Gabriela Toledo;22/11/2017;PlJ;CET 3;ADM;Tarde;1;1;Masculino;14;No;No;11:00:00;;leche_con_chocolate;12:30:00;milanesas;;16:00:00;dos_alfajores;;19:30:00;galletitas;;22:00:00;pizza;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Verduras;Pescado;Tallarines;Semillas de girasol;A veces;Entiendo en partes;Papas fritas;No contesta;Sí;No;No;No;No;10;7;;;Lunes, MIércoles;;;
28/11/2017 20:14:07;Gabriela Toledo;22/11/2017;PlJ;CET 3;ADM;Tarde;1;1;Masculino;14;No;No;10:00:00;pan_y_galletitas;leche;12:00:00;bifes_con_pure_de_papas;juego;18:30:00;galletitas;leche;20:00:00;milanesa;agua;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;Tallarines;Verduras;Semillas de girasol;Pescado;A veces;Entiendo todo;Papas fritas;No contesta;No;Sí;No;No;No;6;4;Sábado, Domingo;;;;Lunes, Martes, MIércoles, Jueves, Viernes;
28/11/2017 20:20:53;Gabriela Toledo;22/11/2017;PlJ;CET 3;ADM;Tarde;1;1;Masculino;13;No;No;10:30:00;donas;leche;13:00:00;fideos_con_queso;gaseosa;18:20:00;fiambre_jamon_y_queso_con_pan;gaseosa;22:00:00;fiambre_jamon_y_queso_con_pan;gaseosa;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?;¿Comistes con otros?, ¿Comiste en la escuela?;¿Comistes con otros?, ¿Comiste en casa?;¿Comistes con otros?, ¿Comiste en casa?;Tallarines;Pescado;Semillas de girasol;Verduras;A veces;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;Sí;Sí;9;0;;;;;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;
28/11/2017 20:29:21;Gabriela Toledo;22/11/2017;PlJ;CET 3;ADM;Tarde;1;1;Masculino;14;No;No;10:00:00;galletitas;te;12:20:00;fideos_con_costeleta;soda;16:20:00;pan;te;18:00:00;tres_medialunas;cafe_con_leche;22:00:00;fideos_con_crema;soda;23:00:00;;te;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Verduras;Semillas de girasol;;A veces;Entiendo en partes;Leche;No contesta;Sí;Sí;No;No;No;8;5;Lunes, MIércoles, Sábado;;;;Sábado, Domingo;
28/11/2017 20:37:52;Gabriela Toledo;22/11/2017;PlJ;CET 3;ADM;Tarde;1;1;Masculino;14;No;No;07:30:00;tarta;te_con_leche;09:40:00;pizza;gaseosa;12:00:00;asado_y_pollo_al_disco;gaseosas;19:30:00;galletitas;te_con_leche;23:00:00;pastel_de_papa_con_chorizo;gaseosa;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Pescado;Verduras;Semillas de girasol;A veces;Entiendo todo;Leche;No contesta;No;No;No;No;No;10;10;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;Martes, MIércoles, Viernes, Domingo;
28/11/2017 20:48:50;Gabriela Toledo;22/11/2017;PlJ;CET 3;ADM;Tarde;1;1;Femenino;13;No;No;12:00:00;ravioles_y_salchichas;jugo;;;;;;;;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;;;Tallarines;Verduras;Semillas de girasol;Pescado;Nunca;Entiendo en partes;Leche;No contesta;Sí;Sí;Sí;No;No;0;10;;;;;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;
28/11/2017 20:58:10;Gabriela Toledo;22/11/2017;PlJ;CET 3;ADM;Tarde;1;1;Femenino;13;No;No;12:00:00;hamburguesas_con_fideos;agua;18:30:00;;leche_con_chocolate;;;;;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Verduras;Semillas de girasol;Pescado;Nunca;Entiendo en partes;Leche;No contesta;Sí;Sí;No;No;No;7;6;Sábado;;;;;
28/11/2017 21:06:53;Gabriela Toledo;22/11/2017;PlJ;CET 3;ADM;Tarde;1;1;Femenino;14;No;No;11:00:00;ensalada_de_zanahoria;agua;;;;;;;;;;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Pescado;Semillas de girasol;Verduras;Siempre;Entiendo todo;Papas fritas;No contesta;Sí;Sí;Sí;No;Sí;10;10;Martes, MIércoles, Jueves, Sábado;;;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;Lunes, Viernes, Domingo;
28/11/2017 21:10:52;Tamara Osorio;23/11/2017;GwU;ESRN 9;CB;Tarde;1;1;Masculino;13;No;No;09:30:00;tostadas_con_dulce;te;12:05:00;tarta_de_jamon_y_queso;agua;21:30:00;milanesa_con_pure;gaseosa;22:00:00;helado;;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Semillas de girasol;Verduras;Tallarines;Pescado;A veces;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;No;No;9;3;MIércoles;;Martes, Jueves;;;
28/11/2017 21:14:05;Gabriela Toledo;22/11/2017;PlJ;CET 3;ADM;Tarde;1;1;Femenino;13;No;No;08:00:00;galletitas_de_granola;leche_con_chocolate;09:00:00;galletitas;;12:00:00;milanesas_a_la_napolitana;agua_y_jugo;18:00:00;galletitas_de_granola;leche_con_chocolatada;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Semillas de girasol;Tallarines;Pescado;Tallarines;Siempre;Entiendo todo;Papas fritas;No contesta;No;No;No;No;No;1;7;;;;;;
28/11/2017 21:19:56;Gabriela Toledo;22/11/2017;PlJ;CET 3;ADM;Tarde;1;1;Femenino;14;No;No;08:00:00;tres_galletitas_saladas_con_queso;te;12:40:00;un_sandwich_de_hamburguesa;jugo;17:30:00;helado;;21:30:00;media_porcion_de_pastel_de_papas;jugo;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Verduras;Pescado;Semillas de girasol;Tallarines;A veces;Entiendo en partes;Leche;No contesta;No;No;No;No;No;0;10;;;;;;
28/11/2017 21:27:33;Gabriela Toledo;22/11/2017;PlJ;CET 3;ADM;Tarde;1;1;Femenino;13;No;No;10:30:00;torta_fritas;te;12:30:00;canelones;agua;18:00:00;galletitas;leche_con_chocolate;23:00:00;carne;agua;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Pescado;Semillas de girasol;Verduras;A veces;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;No;No;No;4;7;;;;;;
28/11/2017 21:48:18;Tamara Osorio;23/11/2017;GwU;ESRN 9;CB;Tarde;1;1;Femenino;14;No;No;08:00:00;te_con_chocolate;jugo;13:00:00;pastel_de_papa;gaseosa;22:00:00;pizza_y_papas;gaseosa;01:00:00;helado;jugo;;;;;;;;;;¿Comiste solo?, ¿Comistes con otros?, ¿Comiste en casa?, ¿Comiste en la escuela?, ¿Comiste en otro lugar?, ¿Cocinaste vos?, ¿Cocinó otra persona?, ¿Compraste?;;;;Verduras;Verduras;Verduras;Verduras;Nunca;No entiendo nada;Papas fritas;No contesta;Sí;Sí;Sí;Sí;Sí;5;5;Martes, Jueves;;Martes, Jueves;;;No ha contestado los incisos 2,3,4,5,6,7 y 8.
28/11/2017 21:50:52;Tamara Osorio;23/11/2017;GwU;ESRN 9;CB;Tarde;1;1;Masculino;14;No;No;10:30:00;tostadas;te;12:00:00;guiso;gaseosa;18:30:00;masitas;te;11:05:00;pizza;gaseosa;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Semillas de girasol;Verduras;Tallarines;Pescado;Nunca;No entiendo nada;Papas fritas;No contesta;No;No;No;No;No;10;4;Lunes, Martes, Jueves;;MIércoles, Viernes;;;
28/11/2017 21:57:12;Tamara Osorio;23/11/2017;GwU;ESRN 9;CB;Tarde;1;1;Femenino;14;No;No;10:30:00;chocolatada;agua;12:10:00;milanesa_napolitana;gaseosa;16:00:00;galletitas;gaseosa;22:00:00;pizza_de_paleta_queso_huevo_y_mortadela;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;Tallarines;Semillas de girasol;Pescado;Verduras;Nunca;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;Sí;Sí;10;4;Martes, Jueves;;;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;;
28/11/2017 22:03:21;Tamara Osorio;23/11/2017;GwU;ESRN 9;CB;Tarde;1;1;Femenino;14;No;No;10:30:00;pan;mate;12:15:00;carne_y_pure;agua;19:30:00;pan_con_dulce;teres;21:30:00;galletitas;mate;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;Pescado;Tallarines;Verduras;A veces;Entiendo en partes;Papas fritas;Vegetariano;Sí;Sí;Sí;No;Sí;0;0;Martes, Jueves;;;;;No realizó el inciso 11 y 12.
28/11/2017 22:24:19;Gabriela Toledo;22/11/2017;ItU;CET 3;ADM;Mañana;3;5;Masculino;16;No;No;09:00:00;pan;leche;13:00:00;papas_fritas_con_huevo_frito;jugo_de_naranja;19:00:00;;leche_y_whey_protein;22:00:00;;leche_y_whey_protein;;;;;;;;;;¿Comiste solo?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;;;;;;;A veces;Entiendo en partes;Leche;No contesta;Sí;Sí;Sí;No;No;8;5;;;Lunes, MIércoles, Viernes;;Martes, Jueves, Sábado, Domingo;
28/11/2017 22:32:12;Gabriela Toledo;22/11/2017;ItU;CET 3;ADM;Mañana;3;5;Femenino;15;No;No;07:20:00;cereales_de_avena_y_miel;mate_cocido;12:30:00;medallones_de_tomate_y_queso_con_arroz;agua;16:30:00;cereales_de_avena_y_miel;;09:30:00;sopa_con_caldo_y_fideos;jugo;;;;;;;;;;¿Comiste solo?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en otro lugar?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;Verduras;;Tallarines;A veces;Entiendo en partes;Papas fritas;No contesta;No;No;No;No;No;5;5;;Martes, Jueves;Lunes, MIércoles;;Viernes;
28/11/2017 22:36:44;Gabriela Toledo;22/11/2017;ItU;CET 3;ADM;Mañana;3;5;Femenino;18;No;No;07:30:00;tostada_con_queso;te;09:30:00;dos_alfajores;agua;12:30:00;ravioles_con_salsa;agua_saborizada;15:30:00;papas_fritas;gaseosa;19:30:00;tostados_de_jamon_y_queso;te;;;;;;;¿Comiste solo?;¿Comistes con otros?;¿Comiste en casa?, ¿Cocinó otra persona?;;;;;;A veces;Entiendo en partes;Papas fritas;Vegano;Sí;Sí;Sí;Sí;No;5;8;;Lunes, MIércoles, Viernes;Martes, MIércoles, Jueves;Viernes;;
28/11/2017 22:41:45;Gabriela Toledo;22/11/2017;ItU;CET 3;ADM;Mañana;3;5;Femenino;15;No;No;07:00:00;galletitas;leche;12:30:00;milanesas_arroz_y_ensalada;agua;17:30:00;galletitas;leche;23:30:00;bifes_y_ensalada;agua;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Verduras;Pescado;Semillas de girasol;Tallarines;Nunca;Entiendo todo;Papas fritas;No contesta;Sí;Sí;Sí;Sí;No;9;8;;Lunes, MIércoles, Viernes;;;;
28/11/2017 22:47:02;Gabriela Toledo;22/11/2017;ItU;CET 3;ADM;Mañana;3;5;Masculino;15;No;No;06:30:00;galletitas_dulces;te;12:00:00;polenta;jugo;16:00:00;galletitas;te;17:00:00;;jugo;18:00:00;;juego;21:00:00;milanesas;jugo;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;;;;Nunca;Entiendo en partes;Papas fritas;No contesta;No;No;No;No;No;10;10;;;;;;
28/11/2017 22:50:33;Gabriela Toledo;22/11/2017;ItU;CET 3;ADM;Mañana;3;5;Femenino;15;No;No;07:30:00;alfajor;cafe;13:00:00;milanesa_con_pure;agua;20:00:00;huevo_fritos;jugo;;;;;;;;;;;;;¿Comiste solo?, ¿Comiste en otro lugar?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;Tallarines;Pescado;Semillas de girasol;Verduras;A veces;No entiendo nada;Arroz;No contesta;Sí;Sí;Sí;No;No;0;0;;;;;;
28/11/2017 22:57:06;Gabriela Toledo;22/11/2017;ItU;CET 3;ADM;Mañana;3;5;Masculino;16;No;No;05:45:00;galletitas_de_centeno;cafe;09:00:00;pan_con_dulce_de_leche;te;13:00:00;pizza_con_cantipalo;agua;13:30:00;naranja;;17:30:00;;licuado_de_banana;12:00:00;salamin_con_pan;gaseosa;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Comiste en la escuela?, ¿Cocinaste vos?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;Tallarines;Pescado;Semillas de girasol;Pescado;Nunca;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;No;Sí;10;5;Lunes, Martes, MIércoles, Jueves, Viernes, Domingo;;;;;
28/11/2017 23:02:59;Gabriela Toledo;22/11/2017;ItU;CET 3;ADM;Mañana;3;5;Masculino;16;No;No;13:00:00;milanesas_de_pollo;jugo;18:00:00;galletitas_saldas;leche_con_chocolate;21:00:00;milanesas_de_pollo;gaseosa;22:30:00;helado;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Semillas de girasol;Verduras;Tallarines;Pescado;A veces;Entiendo en partes;Arroz;No contesta;No;No;No;No;No;7;5;MIércoles, Viernes, Sábado;;;Lunes, Martes;;
28/11/2017 23:07:59;Gabriela Toledo;22/11/2017;ItU;CET 3;ADM;Mañana;3;5;Femenino;15;No;No;12:00:00;pizza;agua;22:00:00;pizza;bebida_alcoholica;;;;;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Cocinaste vos?;Tallarines;Pescado;Semillas de girasol;;Nunca;Entiendo en partes;Leche;No contesta;Sí;Sí;Sí;Sí;Sí;0;3;;;Lunes, Martes, MIércoles, Jueves, Viernes;;Sábado, Domingo;
28/11/2017 23:17:23;Gabriela Toledo;22/11/2017;ItU;CET 3;ADM;Mañana;3;5;Femenino;15;No;No;09:00:00;pan_y_galletitas_dulces;te;12:30:00;milanesas;jugo;14:00:00;gelatina;;15:00:00;;mate;21:30:00;polenta_con_tuco;gaseosa;;;;;;;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;Tallarines;Verduras;Tallarines;;Nunca;Entiendo todo;Papas fritas;No contesta;Sí;Sí;Sí;Sí;Sí;0;10;Martes, Jueves;;;;Viernes, Sábado, Domingo;
28/11/2017 23:23:53;Gabriela Toledo;22/11/2017;ItU;CET 3;ADM;Mañana;3;5;Femenino;17;No;No;09:00:00;pan;te;12:00:00;ravioles_con_queso;agua;13:00:00;;te;16:00:00;fruta;agua;20:00:00;futas;;23:00:00;fideos_con_queso;gaseosa;;;;¿Comiste solo?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;;Pescado;Pescado;Verduras;A veces;Entiendo en partes;Arroz;No contesta;Sí;Sí;No;No;No;8;7;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado;;Lunes, Viernes, Domingo;;Sábado, Domingo;
